match_id,date,match_date,tournament,city,country,level,round,best_of_5,surface,indoor,player_a_id,player_b_id,winner_id,duration_minutes
2022-6932_20220214_10.0,2022-02-14,2022-02-14,Rio de Janeiro,Rio de Janeiro,,500,R32,0,clay,0,A0E2,MU94,A0E2,135.0
2022-6932_20220214_11.0,2022-02-14,2022-02-14,Rio de Janeiro,Rio de Janeiro,,500,R32,0,clay,0,D874,GE33,D874,113.0
2022-6932_20220214_12.0,2022-02-14,2022-02-14,Rio de Janeiro,Rio de Janeiro,,500,R32,0,clay,0,B0BI,MJ08,MJ08,145.0
2022-6932_20220214_13.0,2022-02-14,2022-02-15,Rio de Janeiro,Rio de Janeiro,,500,R16,0,clay,0,C0AU,CF59,C0AU,80.0
2022-6932_20220214_14.0,2022-02-14,2022-02-15,Rio de Janeiro,Rio de Janeiro,,500,R16,0,clay,0,KI95,SU87,KI95,101.0
2022-6932_20220214_15.0,2022-02-14,2022-02-15,Rio de Janeiro,Rio de Janeiro,,500,R16,0,clay,0,MO44,SM37,SM37,93.0
2022-6932_20220214_16.0,2022-02-14,2022-02-15,Rio de Janeiro,Rio de Janeiro,,500,R16,0,clay,0,A596,R772,A596,192.0
2022-6932_20220214_17.0,2022-02-14,2022-02-15,Rio de Janeiro,Rio de Janeiro,,500,R16,0,clay,0,CE77,V306,CE77,181.0
2022-6932_20220214_18.0,2022-02-14,2022-02-15,Rio de Janeiro,Rio de Janeiro,,500,R16,0,clay,0,CD85,F510,F510,180.0
2022-6932_20220214_19.0,2022-02-14,2022-02-15,Rio de Janeiro,Rio de Janeiro,,500,R16,0,clay,0,A0E2,D874,A0E2,109.0
2022-6932_20220214_20.0,2022-02-14,2022-02-15,Rio de Janeiro,Rio de Janeiro,,500,R16,0,clay,0,BK40,MJ08,BK40,171.0
2022-6932_20220214_21.0,2022-02-14,2022-02-16,Rio de Janeiro,Rio de Janeiro,,500,QF,0,clay,0,C0AU,KI95,C0AU,137.0
2022-6932_20220214_22.0,2022-02-14,2022-02-16,Rio de Janeiro,Rio de Janeiro,,500,QF,0,clay,0,A596,SM37,SM37,213.0
2022-6932_20220214_23.0,2022-02-14,2022-02-16,Rio de Janeiro,Rio de Janeiro,,500,QF,0,clay,0,CE77,F510,F510,77.0
2022-6932_20220214_24.0,2022-02-14,2022-02-16,Rio de Janeiro,Rio de Janeiro,,500,QF,0,clay,0,A0E2,BK40,A0E2,122.0
2022-6932_20220214_25.0,2022-02-14,2022-02-17,Rio de Janeiro,Rio de Janeiro,,500,SF,0,clay,0,C0AU,SM37,SM37,122.0
2022-6932_20220214_26.0,2022-02-14,2022-02-17,Rio de Janeiro,Rio de Janeiro,,500,SF,0,clay,0,A0E2,F510,A0E2,105.0
2022-6932_20220214_27.0,2022-02-14,2022-02-19,Rio de Janeiro,Rio de Janeiro,,500,F,0,clay,0,A0E2,SM37,A0E2,86.0
2022-496_20220214_1.0,2022-02-14,2022-02-14,Marseille,Marseille,,250,R32,0,hard,0,G628,Y268,G628,103.0
2022-496_20220214_2.0,2022-02-14,2022-02-14,Marseille,Marseille,,250,R32,0,hard,0,A829,DB59,A829,129.0
2022-496_20220214_3.0,2022-02-14,2022-02-14,Marseille,Marseille,,250,R32,0,hard,0,GJ37,PF39,PF39,137.0
2022-496_20220214_4.0,2022-02-14,2022-02-14,Marseille,Marseille,,250,R32,0,hard,0,BU13,R0DG,R0DG,123.0
2022-496_20220214_5.0,2022-02-14,2022-02-14,Marseille,Marseille,,250,R32,0,hard,0,H996,K926,H996,114.0
2022-496_20220214_6.0,2022-02-14,2022-02-14,Marseille,Marseille,,250,R32,0,hard,0,BM95,MQ75,BM95,97.0
2022-496_20220214_7.0,2022-02-14,2022-02-14,Marseille,Marseille,,250,R32,0,hard,0,GB93,I305,I305,102.0
2022-496_20220214_8.0,2022-02-14,2022-02-14,Marseille,Marseille,,250,R32,0,hard,0,L949,TA12,TA12,145.0
2022-496_20220214_9.0,2022-02-14,2022-02-14,Marseille,Marseille,,250,R32,0,hard,0,SD32,T786,T786,70.0
2022-496_20220214_10.0,2022-02-14,2022-02-14,Marseille,Marseille,,250,R32,0,hard,0,P09Z,SX50,SX50,160.0
2022-496_20220214_11.0,2022-02-14,2022-02-14,Marseille,Marseille,,250,R32,0,hard,0,D923,M0FH,M0FH,97.0
2022-496_20220214_12.0,2022-02-14,2022-02-14,Marseille,Marseille,,250,R32,0,hard,0,G09O,MW02,G09O,105.0
2022-496_20220214_13.0,2022-02-14,2022-02-15,Marseille,Marseille,,250,R16,0,hard,0,G628,RE44,RE44,145.0
2022-496_20220214_14.0,2022-02-14,2022-02-15,Marseille,Marseille,,250,R16,0,hard,0,A829,PF39,PF39,141.0
2022-496_20220214_15.0,2022-02-14,2022-02-15,Marseille,Marseille,,250,R16,0,hard,0,KC56,R0DG,KC56,127.0
2022-496_20220214_16.0,2022-02-14,2022-02-15,Marseille,Marseille,,250,R16,0,hard,0,BM95,H996,BM95,86.0
2022-496_20220214_17.0,2022-02-14,2022-02-15,Marseille,Marseille,,250,R16,0,hard,0,I305,TA12,I305,64.0
2022-496_20220214_18.0,2022-02-14,2022-02-15,Marseille,Marseille,,250,R16,0,hard,0,AG37,T786,AG37,103.0
2022-496_20220214_19.0,2022-02-14,2022-02-15,Marseille,Marseille,,250,R16,0,hard,0,M0FH,SX50,SX50,162.0
2022-496_20220214_20.0,2022-02-14,2022-02-15,Marseille,Marseille,,250,R16,0,hard,0,G09O,TE51,TE51,89.0
2022-496_20220214_21.0,2022-02-14,2022-02-16,Marseille,Marseille,,250,QF,0,hard,0,PF39,RE44,RE44,101.0
2022-496_20220214_22.0,2022-02-14,2022-02-16,Marseille,Marseille,,250,QF,0,hard,0,BM95,KC56,BM95,76.0
2022-496_20220214_23.0,2022-02-14,2022-02-16,Marseille,Marseille,,250,QF,0,hard,0,AG37,I305,AG37,95.0
2022-496_20220214_24.0,2022-02-14,2022-02-16,Marseille,Marseille,,250,QF,0,hard,0,SX50,TE51,SX50,95.0
2022-496_20220214_25.0,2022-02-14,2022-02-17,Marseille,Marseille,,250,SF,0,hard,0,BM95,RE44,RE44,111.0
2022-496_20220214_26.0,2022-02-14,2022-02-17,Marseille,Marseille,,250,SF,0,hard,0,AG37,SX50,AG37,147.0
2022-496_20220214_27.0,2022-02-14,2022-02-19,Marseille,Marseille,,250,F,0,hard,0,AG37,RE44,RE44,116.0
2022-807_20220221_1.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,B0CD,Z355,Z355,200.0
2022-807_20220221_2.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,G967,N0AE,G967,88.0
2022-807_20220221_3.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,I186,V306,I186,193.0
2022-807_20220221_4.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,AE14,N771,N771,110.0
2022-807_20220221_5.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,DB63,TE51,TE51,133.0
2022-807_20220221_6.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,SU87,W09G,W09G,176.0
2022-807_20220221_7.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,GC88,MH30,GC88,93.0
2022-807_20220221_8.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,CD85,O449,CD85,76.0
2022-807_20220221_9.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,BK40,PL56,PL56,69.0
2022-807_20220221_10.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,K0AH,L987,L987,162.0
2022-807_20220221_11.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,D875,KE64,KE64,201.0
2022-807_20220221_12.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,KB09,N409,N409,76.0
2022-807_20220221_13.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,FB98,ME82,FB98,92.0
2022-807_20220221_14.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,L397,N732,N732,123.0
2022-807_20220221_15.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,A596,H0CD,A596,61.0
2022-807_20220221_16.0,2022-02-21,2022-02-21,Acapulco,Acapulco,,500,R32,0,hard,0,MM58,PD31,MM58,101.0
2022-807_20220221_17.0,2022-02-21,2022-02-22,Acapulco,Acapulco,,500,R16,0,hard,0,G967,Z355,G967,
2022-807_20220221_18.0,2022-02-21,2022-02-22,Acapulco,Acapulco,,500,R16,0,hard,0,I186,N771,N771,127.0
2022-807_20220221_19.0,2022-02-21,2022-02-22,Acapulco,Acapulco,,500,R16,0,hard,0,TE51,W09G,TE51,47.0
2022-807_20220221_20.0,2022-02-21,2022-02-22,Acapulco,Acapulco,,500,R16,0,hard,0,CD85,GC88,GC88,169.0
2022-807_20220221_21.0,2022-02-21,2022-02-22,Acapulco,Acapulco,,500,R16,0,hard,0,L987,PL56,PL56,159.0
2022-807_20220221_22.0,2022-02-21,2022-02-22,Acapulco,Acapulco,,500,R16,0,hard,0,KE64,N409,N409,76.0
2022-807_20220221_23.0,2022-02-21,2022-02-22,Acapulco,Acapulco,,500,R16,0,hard,0,FB98,N732,N732,116.0
2022-807_20220221_24.0,2022-02-21,2022-02-22,Acapulco,Acapulco,,500,R16,0,hard,0,A596,MM58,MM58,63.0
2022-807_20220221_25.0,2022-02-21,2022-02-23,Acapulco,Acapulco,,500,QF,0,hard,0,G967,N771,N771,72.0
2022-807_20220221_26.0,2022-02-21,2022-02-23,Acapulco,Acapulco,,500,QF,0,hard,0,GC88,TE51,TE51,77.0
2022-807_20220221_27.0,2022-02-21,2022-02-23,Acapulco,Acapulco,,500,QF,0,hard,0,N409,PL56,N409,123.0
2022-807_20220221_28.0,2022-02-21,2022-02-23,Acapulco,Acapulco,,500,QF,0,hard,0,MM58,N732,MM58,70.0
2022-807_20220221_29.0,2022-02-21,2022-02-24,Acapulco,Acapulco,,500,SF,0,hard,0,N771,TE51,N771,78.0
2022-807_20220221_30.0,2022-02-21,2022-02-24,Acapulco,Acapulco,,500,SF,0,hard,0,MM58,N409,N409,120.0
2022-807_20220221_31.0,2022-02-21,2022-02-26,Acapulco,Acapulco,,500,F,0,hard,0,N409,N771,N409,114.0
2022-495_20220221_1.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,E687,RE44,RE44,96.0
2022-495_20220221_2.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,I305,KF17,KF17,76.0
2022-495_20220221_3.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,J267,KB05,KB05,138.0
2022-495_20220221_4.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,KC56,MK66,MK66,98.0
2022-495_20220221_5.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,DH50,S0AG,S0AG,151.0
2022-495_20220221_6.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,MC10,O483,MC10,171.0
2022-495_20220221_7.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,HG86,MV14,MV14,65.0
2022-495_20220221_8.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,BK92,HB71,HB71,59.0
2022-495_20220221_9.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,F724,SU55,SU55,147.0
2022-495_20220221_10.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,DA81,GB88,DA81,111.0
2022-495_20220221_11.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,BE90,SL28,BE90,96.0
2022-495_20220221_12.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,BG23,P09Z,P09Z,59.0
2022-495_20220221_13.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,BD06,RC91,BD06,66.0
2022-495_20220221_14.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,C977,V708,V708,113.0
2022-495_20220221_15.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,DH58,KE29,KE29,166.0
2022-495_20220221_16.0,2022-02-21,2022-02-21,Dubai,Dubai,,500,R32,0,hard,0,D643,M0EJ,D643,74.0
2022-495_20220221_17.0,2022-02-21,2022-02-22,Dubai,Dubai,,500,R16,0,hard,0,KF17,RE44,RE44,102.0
2022-495_20220221_18.0,2022-02-21,2022-02-22,Dubai,Dubai,,500,R16,0,hard,0,KB05,MK66,MK66,113.0
2022-495_20220221_19.0,2022-02-21,2022-02-22,Dubai,Dubai,,500,R16,0,hard,0,MC10,S0AG,S0AG,103.0
2022-495_20220221_20.0,2022-02-21,2022-02-22,Dubai,Dubai,,500,R16,0,hard,0,HB71,MV14,HB71,72.0
2022-495_20220221_21.0,2022-02-21,2022-02-22,Dubai,Dubai,,500,R16,0,hard,0,DA81,SU55,SU55,83.0
2022-495_20220221_22.0,2022-02-21,2022-02-22,Dubai,Dubai,,500,R16,0,hard,0,BE90,P09Z,BE90,91.0
2022-495_20220221_23.0,2022-02-21,2022-02-22,Dubai,Dubai,,500,R16,0,hard,0,BD06,V708,V708,78.0
2022-495_20220221_24.0,2022-02-21,2022-02-22,Dubai,Dubai,,500,R16,0,hard,0,D643,KE29,D643,98.0
2022-495_20220221_25.0,2022-02-21,2022-02-23,Dubai,Dubai,,500,QF,0,hard,0,MK66,RE44,RE44,103.0
2022-495_20220221_26.0,2022-02-21,2022-02-23,Dubai,Dubai,,500,QF,0,hard,0,HB71,S0AG,HB71,84.0
2022-495_20220221_27.0,2022-02-21,2022-02-23,Dubai,Dubai,,500,QF,0,hard,0,BE90,SU55,SU55,91.0
2022-495_20220221_28.0,2022-02-21,2022-02-23,Dubai,Dubai,,500,QF,0,hard,0,D643,V708,V708,117.0
2022-495_20220221_29.0,2022-02-21,2022-02-24,Dubai,Dubai,,500,SF,0,hard,0,HB71,RE44,RE44,143.0
2022-495_20220221_30.0,2022-02-21,2022-02-24,Dubai,Dubai,,500,SF,0,hard,0,SU55,V708,V708,192.0
2022-495_20220221_31.0,2022-02-21,2022-02-26,Dubai,Dubai,,500,F,0,hard,0,RE44,V708,RE44,80.0
2022-8996_20220221_1.0,2022-02-21,2022-02-21,Santiago,Santiago,,250,R32,0,clay,0,C0C8,TE16,TE16,127.0
2022-8996_20220221_2.0,2022-02-21,2022-02-21,Santiago,Santiago,,250,R32,0,clay,0,DA31,LB07,DA31,76.0
2022-8996_20220221_3.0,2022-02-21,2022-02-21,Santiago,Santiago,,250,R32,0,clay,0,BF23,Z419,BF23,62.0
2022-8996_20220221_4.0,2022-02-21,2022-02-21,Santiago,Santiago,,250,R32,0,clay,0,J551,MJ08,MJ08,105.0
2022-8996_20220221_5.0,2022-02-21,2022-02-21,Santiago,Santiago,,250,R32,0,clay,0,EA24,LB84,LB84,170.0
2022-8996_20220221_6.0,2022-02-21,2022-02-21,Santiago,Santiago,,250,R32,0,clay,0,B0BI,V836,B0BI,94.0
2022-8996_20220221_7.0,2022-02-21,2022-02-21,Santiago,Santiago,,250,R32,0,clay,0,CE77,H997,H997,114.0
2022-8996_20220221_8.0,2022-02-21,2022-02-21,Santiago,Santiago,,250,R32,0,clay,0,KC29,SX91,SX91,181.0
2022-8996_20220221_9.0,2022-02-21,2022-02-21,Santiago,Santiago,,250,R32,0,clay,0,GE33,MU94,MU94,94.0
2022-8996_20220221_10.0,2022-02-21,2022-02-21,Santiago,Santiago,,250,R32,0,clay,0,CF01,KI95,KI95,91.0
2022-8996_20220221_11.0,2022-02-21,2022-02-21,Santiago,Santiago,,250,R32,0,clay,0,P0DF,R0DG,P0DF,98.0
2022-8996_20220221_12.0,2022-02-21,2022-02-21,Santiago,Santiago,,250,R32,0,clay,0,O376,TE30,TE30,69.0
2022-8996_20220221_13.0,2022-02-21,2022-02-22,Santiago,Santiago,,250,R16,0,clay,0,R772,TE16,R772,111.0
2022-8996_20220221_14.0,2022-02-21,2022-02-22,Santiago,Santiago,,250,R16,0,clay,0,BF23,DA31,BF23,69.0
2022-8996_20220221_15.0,2022-02-21,2022-02-22,Santiago,Santiago,,250,R16,0,clay,0,D874,MJ08,MJ08,126.0
2022-8996_20220221_16.0,2022-02-21,2022-02-22,Santiago,Santiago,,250,R16,0,clay,0,B0BI,LB84,B0BI,85.0
2022-8996_20220221_17.0,2022-02-21,2022-02-22,Santiago,Santiago,,250,R16,0,clay,0,H997,SX91,H997,65.0
2022-8996_20220221_18.0,2022-02-21,2022-02-22,Santiago,Santiago,,250,R16,0,clay,0,MO44,MU94,MO44,210.0
2022-8996_20220221_19.0,2022-02-21,2022-02-22,Santiago,Santiago,,250,R16,0,clay,0,KI95,P0DF,KI95,64.0
2022-8996_20220221_20.0,2022-02-21,2022-02-22,Santiago,Santiago,,250,R16,0,clay,0,GD64,TE30,TE30,78.0
2022-8996_20220221_21.0,2022-02-21,2022-02-23,Santiago,Santiago,,250,QF,0,clay,0,BF23,R772,R772,113.0
2022-8996_20220221_22.0,2022-02-21,2022-02-23,Santiago,Santiago,,250,QF,0,clay,0,B0BI,MJ08,B0BI,161.0
2022-8996_20220221_23.0,2022-02-21,2022-02-23,Santiago,Santiago,,250,QF,0,clay,0,H997,MO44,MO44,82.0
2022-8996_20220221_24.0,2022-02-21,2022-02-23,Santiago,Santiago,,250,QF,0,clay,0,KI95,TE30,TE30,85.0
2022-8996_20220221_25.0,2022-02-21,2022-02-24,Santiago,Santiago,,250,SF,0,clay,0,B0BI,R772,B0BI,152.0
2022-8996_20220221_26.0,2022-02-21,2022-02-24,Santiago,Santiago,,250,SF,0,clay,0,MO44,TE30,MO44,174.0
2022-8996_20220221_27.0,2022-02-21,2022-02-26,Santiago,Santiago,,250,F,0,clay,0,B0BI,MO44,MO44,168.0
2022-M-DC-2022-QLS-M-ARG-CZE-01_20220304_1.0,2022-03-04,2022-03-04,Davis Cup QLS R1: ARG vs CZE,Davis Cup QLS R1: ARG vs CZE,,D,RR,0,clay,0,B0BI,L0BV,B0BI,83.0
2022-M-DC-2022-QLS-M-ARG-CZE-01_20220304_2.0,2022-03-04,2022-03-04,Davis Cup QLS R1: ARG vs CZE,Davis Cup QLS R1: ARG vs CZE,,D,RR,0,clay,0,M0FH,SM37,SM37,136.0
2022-M-DC-2022-QLS-M-ARG-CZE-01_20220304_3.0,2022-03-04,2022-03-04,Davis Cup QLS R1: ARG vs CZE,Davis Cup QLS R1: ARG vs CZE,,D,RR,0,clay,0,CE77,KI82,CE77,84.0
2022-M-DC-2022-QLS-M-AUS-HUN-01_20220304_1.0,2022-03-04,2022-03-04,Davis Cup QLS R1: AUS vs HUN,Davis Cup QLS R1: AUS vs HUN,,D,RR,0,hard,0,DH58,P09O,DH58,
2022-M-DC-2022-QLS-M-AUS-HUN-01_20220304_2.0,2022-03-04,2022-03-04,Davis Cup QLS R1: AUS vs HUN,Davis Cup QLS R1: AUS vs HUN,,D,RR,0,hard,0,F724,KD46,F724,147.0
2022-M-DC-2022-QLS-M-AUS-HUN-01_20220304_3.0,2022-03-04,2022-03-04,Davis Cup QLS R1: AUS vs HUN,Davis Cup QLS R1: AUS vs HUN,,D,RR,0,hard,0,DH58,F724,DH58,131.0
2022-M-DC-2022-QLS-M-AUS-HUN-01_20220304_4.0,2022-03-04,2022-03-04,Davis Cup QLS R1: AUS vs HUN,Davis Cup QLS R1: AUS vs HUN,,D,RR,0,hard,0,KD46,P09O,KD46,84.0
2022-M-DC-2022-QLS-M-AUT-KOR-01_20220304_1.0,2022-03-04,2022-03-04,Davis Cup QLS R1: AUT vs KOR,Davis Cup QLS R1: AUT vs KOR,,D,RR,0,hard,0,DB59,N652,DB59,
2022-M-DC-2022-QLS-M-AUT-KOR-01_20220304_2.0,2022-03-04,2022-03-04,Davis Cup QLS R1: AUT vs KOR,Davis Cup QLS R1: AUT vs KOR,,D,RR,0,hard,0,KF17,R09X,KF17,
2022-M-DC-2022-QLS-M-AUT-KOR-01_20220304_3.0,2022-03-04,2022-03-04,Davis Cup QLS R1: AUT vs KOR,Davis Cup QLS R1: AUT vs KOR,,D,RR,0,hard,0,DB59,KF17,KF17,
2022-M-DC-2022-QLS-M-BEL-FIN-01_20220304_1.0,2022-03-04,2022-03-04,Davis Cup QLS R1: BEL vs FIN,Davis Cup QLS R1: BEL vs FIN,,D,RR,0,hard,0,GB88,V0AM,GB88,126.0
2022-M-DC-2022-QLS-M-BEL-FIN-01_20220304_2.0,2022-03-04,2022-03-04,Davis Cup QLS R1: BEL vs FIN,Davis Cup QLS R1: BEL vs FIN,,D,RR,0,hard,0,BU13,RH24,RH24,99.0
2022-M-DC-2022-QLS-M-BEL-FIN-01_20220304_3.0,2022-03-04,2022-03-04,Davis Cup QLS R1: BEL vs FIN,Davis Cup QLS R1: BEL vs FIN,,D,RR,0,hard,0,GB88,RH24,GB88,97.0
2022-M-DC-2022-QLS-M-BEL-FIN-01_20220304_4.0,2022-03-04,2022-03-04,Davis Cup QLS R1: BEL vs FIN,Davis Cup QLS R1: BEL vs FIN,,D,RR,0,hard,0,BU13,V0AM,BU13,66.0
2022-M-DC-2022-QLS-M-CAN-NED-01_20220304_1.0,2022-03-04,2022-03-04,Davis Cup QLS R1: CAN vs NED,Davis Cup QLS R1: CAN vs NED,,D,RR,0,clay,0,GK06,V812,V812,137.0
2022-M-DC-2022-QLS-M-CAN-NED-01_20220304_2.0,2022-03-04,2022-03-04,Davis Cup QLS R1: CAN vs NED,Davis Cup QLS R1: CAN vs NED,,D,RR,0,clay,0,D916,GJ37,GJ37,96.0
2022-M-DC-2022-QLS-M-CAN-NED-01_20220304_3.0,2022-03-04,2022-03-04,Davis Cup QLS R1: CAN vs NED,Davis Cup QLS R1: CAN vs NED,,D,RR,0,clay,0,D916,H756,H756,55.0
2022-M-DC-2022-QLS-M-ESP-ROU-01_20220304_1.0,2022-03-04,2022-03-04,Davis Cup QLS R1: ESP vs ROU,Davis Cup QLS R1: ESP vs ROU,,D,RR,0,clay,0,B0C0,BD06,BD06,67.0
2022-M-DC-2022-QLS-M-ESP-ROU-01_20220304_2.0,2022-03-04,2022-03-04,Davis Cup QLS R1: ESP vs ROU,Davis Cup QLS R1: ESP vs ROU,,D,RR,0,clay,0,A0E2,CA99,A0E2,92.0
2022-M-DC-2022-QLS-M-ESP-ROU-01_20220304_3.0,2022-03-04,2022-03-04,Davis Cup QLS R1: ESP vs ROU,Davis Cup QLS R1: ESP vs ROU,,D,RR,0,clay,0,BD06,CA99,BD06,88.0
2022-M-DC-2022-QLS-M-FRA-ECU-01_20220304_1.0,2022-03-04,2022-03-04,Davis Cup QLS R1: FRA vs ECU,Davis Cup QLS R1: FRA vs ECU,,D,RR,0,hard,0,GA36,RC91,RC91,94.0
2022-M-DC-2022-QLS-M-FRA-ECU-01_20220304_2.0,2022-03-04,2022-03-04,Davis Cup QLS R1: FRA vs ECU,Davis Cup QLS R1: FRA vs ECU,,D,RR,0,hard,0,ME82,Q941,ME82,119.0
2022-M-DC-2022-QLS-M-FRA-ECU-01_20220304_3.0,2022-03-04,2022-03-04,Davis Cup QLS R1: FRA vs ECU,Davis Cup QLS R1: FRA vs ECU,,D,RR,0,hard,0,BM95,M0AA,BM95,50.0
2022-M-DC-2022-QLS-M-GER-BRA-01_20220304_1.0,2022-03-04,2022-03-04,Davis Cup QLS R1: GER vs BRA,Davis Cup QLS R1: GER vs BRA,,D,RR,0,clay,0,SX91,Z355,Z355,94.0
2022-M-DC-2022-QLS-M-GER-BRA-01_20220304_2.0,2022-03-04,2022-03-04,Davis Cup QLS R1: GER vs BRA,Davis Cup QLS R1: GER vs BRA,,D,RR,0,clay,0,MJ08,SL28,MJ08,106.0
2022-M-DC-2022-QLS-M-GER-BRA-01_20220304_3.0,2022-03-04,2022-03-04,Davis Cup QLS R1: GER vs BRA,Davis Cup QLS R1: GER vs BRA,,D,RR,0,clay,0,MJ08,Z355,Z355,96.0
2022-M-DC-2022-QLS-M-ITA-SVK-01_20220304_1.0,2022-03-04,2022-03-04,Davis Cup QLS R1: ITA vs SVK,Davis Cup QLS R1: ITA vs SVK,,D,RR,0,hard,0,GB93,S0AG,S0AG,120.0
2022-M-DC-2022-QLS-M-ITA-SVK-01_20220304_2.0,2022-03-04,2022-03-04,Davis Cup QLS R1: ITA vs SVK,Davis Cup QLS R1: ITA vs SVK,,D,RR,0,hard,0,HA28,SU87,HA28,106.0
2022-M-DC-2022-QLS-M-ITA-SVK-01_20220304_3.0,2022-03-04,2022-03-04,Davis Cup QLS R1: ITA vs SVK,Davis Cup QLS R1: ITA vs SVK,,D,RR,0,hard,0,HA28,S0AG,S0AG,91.0
2022-M-DC-2022-QLS-M-ITA-SVK-01_20220304_4.0,2022-03-04,2022-03-04,Davis Cup QLS R1: ITA vs SVK,Davis Cup QLS R1: ITA vs SVK,,D,RR,0,hard,0,GB93,M0EJ,M0EJ,144.0
2022-M-DC-2022-QLS-M-KAZ-NOR-01_20220304_1.0,2022-03-04,2022-03-04,Davis Cup QLS R1: KAZ vs NOR,Davis Cup QLS R1: KAZ vs NOR,,D,RR,0,hard,0,K926,RH16,RH16,73.0
2022-M-DC-2022-QLS-M-KAZ-NOR-01_20220304_2.0,2022-03-04,2022-03-04,Davis Cup QLS R1: KAZ vs NOR,Davis Cup QLS R1: KAZ vs NOR,,D,RR,0,hard,0,BK92,DC76,BK92,58.0
2022-M-DC-2022-QLS-M-KAZ-NOR-01_20220304_3.0,2022-03-04,2022-03-04,Davis Cup QLS R1: KAZ vs NOR,Davis Cup QLS R1: KAZ vs NOR,,D,RR,0,hard,0,BK92,RH16,BK92,120.0
2022-M-DC-2022-QLS-M-SWE-JPN-01_20220304_1.0,2022-03-04,2022-03-04,Davis Cup QLS R1: SWE vs JPN,Davis Cup QLS R1: SWE vs JPN,,D,RR,0,hard,0,MW54,WB08,WB08,81.0
2022-M-DC-2022-QLS-M-SWE-JPN-01_20220304_2.0,2022-03-04,2022-03-04,Davis Cup QLS R1: SWE vs JPN,Davis Cup QLS R1: SWE vs JPN,,D,RR,0,hard,0,DA81,Y218,Y218,117.0
2022-M-DC-2022-QLS-M-SWE-JPN-01_20220304_3.0,2022-03-04,2022-03-04,Davis Cup QLS R1: SWE vs JPN,Davis Cup QLS R1: SWE vs JPN,,D,RR,0,hard,0,DA81,MW54,DA81,83.0
2022-M-DC-2022-QLS-M-SWE-JPN-01_20220304_4.0,2022-03-04,2022-03-04,Davis Cup QLS R1: SWE vs JPN,Davis Cup QLS R1: SWE vs JPN,,D,RR,0,hard,0,WB08,Y218,Y218,70.0
2022-M-DC-2022-QLS-M-USA-COL-01_20220304_1.0,2022-03-04,2022-03-04,Davis Cup QLS R1: USA vs COL,Davis Cup QLS R1: USA vs COL,,D,RR,0,hard,0,K0AH,M0AW,K0AH,121.0
2022-M-DC-2022-QLS-M-USA-COL-01_20220304_2.0,2022-03-04,2022-03-04,Davis Cup QLS R1: USA vs COL,Davis Cup QLS R1: USA vs COL,,D,RR,0,hard,0,FB98,G892,FB98,53.0
2022-M-DC-2022-QLS-M-USA-COL-01_20220304_3.0,2022-03-04,2022-03-04,Davis Cup QLS R1: USA vs COL,Davis Cup QLS R1: USA vs COL,,D,RR,0,hard,0,M0AW,PL56,PL56,109.0
